"comu";"descriz";"group";"ampiezza";"indVec";"indStra";"indAgri";"indInd";"indCostr";"indComTur";"indAltro"
155;"Romeno                                  ";3;1381;157,948717948718;9,19623461259957;1,95510499637944;25,9368919719144;25,3489552491329;30,8603333051349;17,8538194738178
156;"Roncegno Terme                          ";6;2860;126,349892008639;4,65034965034965;1,22377622377622;12,4252294936334;29,2804264139769;20,18162076794;38,1127233244497
157;"Ronchi Valsugana                        ";6;435;145,762711864407;1,83908045977011;2,06896551724138;3,31455087835598;40,6032482598608;16,5064633742128;39,5757374875704
158;"Sella Giudicarie                        ";6;2951;136,926605504587;2,57539817011183;0,474415452389021;18,1003168714738;23,0203261457609;23,9724862817838;34,9068707009815
159;"Ronzone                                 ";4;419;191,379310344828;11,2171837708831;0,238663484486874;21,484375;2,89351851851852;68,3883101851852;7,23379629629629
160;"Rovere' della Luna                      ";2;1590;134,136546184739;13,0188679245283;3,14465408805031;58,1199816161562;14,3664332639433;14,0393089837519;13,4742761361486
161;"Rovereto                                ";1;38464;149,030612244898;12,9575707154742;0,0805948419301165;31,46614882392;6,34564693897062;22,8097202889689;39,3784839481408
162;"Ruffre'-Mendola                         ";4;419;203,921568627451;4,5346062052506;0,477326968973747;0,940026320736981;17,0708779845836;47,3867268283512;34,6023688663283
163;"Rumo                                    ";3;814;160,176991150442;10,3194103194103;2,08845208845209;30,0287012676393;18,3987084429562;32,4683090169816;19,1042812724229
164;"Sagron Mis                              ";4;189;288,235294117647;2,64550264550265;0;6,02772754671489;12,0554550934298;69,8613622664256;12,0554550934298
165;"Samone                                  ";6;554;138,372093023256;7,03971119133574;1,985559566787;12,0014635931211;27,2411269667033;18,5876326381266;42,169776802049
166;"San Lorenzo Dorsino                     ";5;1583;158,771929824561;4,7378395451674;0,315855969677827;6,79341525620218;43,705077672154;32,5527475075354;16,9487595641085
167;"San Michele all'Adige                   ";4;3039;91,5354330708661;14,5771635406384;0,888450148075025;2,10589402331156;17,5684053897661;57,9193188393817;22,4063817475407
168;"Sant'Orsola Terme                       ";6;1107;104,624277456647;5,23938572719061;1,806684733514;3,66736957916934;31,456862565325;41,6613184193637;23,2144494361419
169;"Sanzeno                                 ";7;931;162,903225806452;7,84103114930183;7,73361976369495;10,498075352852;5,94890936661612;53,971771841829;29,5812434387029
170;"Sarnonico                               ";4;770;125,225225225225;12,0779220779221;1,03896103896104;28,2140313390313;7,94159544159544;44,8139245014245;19,0304487179487
171;"Scurelle                                ";2;1433;133,04347826087;8,02512212142359;0,907187718073971;75,265605784612;10,8184079371978;7,39535270783826;6,52063357035201
172;"Segonzano                               ";3;1509;113,765182186235;9,47647448641484;1,06030483764082;21,8531941364202;38,5838697463082;21,4366852382755;18,126250878996
173;"Sfruz                                   ";4;335;158,490566037736;3,88059701492537;1,19402985074627;13,3996937212864;12,4553343542624;53,7263910158244;20,4185809086268
174;"Primiero San Martino di Castrozza       ";4;5372;146,941323345818;5,4542069992554;0,595681310498883;8,86979565450619;10,1562965645933;51,3555024735112;29,6184053073894
175;"Predaia                                 ";3;6567;120,361560418649;9,94365768235115;3,57849855337293;30,6873608037133;21,6664007049143;28,3665554252728;19,2796830660996
176;"Soraga-Soraga                           ";4;723;89,3805309734513;8,02213001383126;0,829875518672199;12,862238074008;20,7423094070441;55,3091098231535;11,0863426957943
177;"Sover                                   ";4;837;188,785046728972;4,54002389486261;0,1194743130227;21,8074459567654;26,5912730184147;38,6909527622098;12,9103282626101
178;"Castel Ivano                            ";6;2954;146,650717703349;7,58293838862559;1,25253893026405;5,26185689331268;21,5549915955308;45,9724465245048;27,2107049866517
179;"Spiazzo                                 ";4;1227;143,814432989691;12,3064384678077;0,244498777506112;12,3133379355448;27,8240017439959;42,0884351269847;17,7742251934746
180;"Spormaggiore                            ";3;1280;118,75;10,859375;1,25;31,176760216642;31,4967996061054;21,0339734121123;16,2924667651403
181;"Sporminore                              ";7;713;161;7,01262272089762;6,31136044880785;4,28326670474015;6,72472872644203;45,2741290691034;43,7178754997144
182;"Stenico                                 ";1;1168;130,15873015873;8,98972602739726;0,770547945205479;22,6170113512673;14,9821178665837;17,5905768931737;44,8102938889753
183;"Storo                                   ";3;4680;117,914110429448;6,41025641025641;0,384615384615385;35,701178698534;15,4393182486042;21,2642439677409;27,595259085121
184;"Strembo                                 ";3;559;123,958333333333;14,8479427549195;0,894454382826476;10,339023803799;45,2272180812695;19,9146429430151;24,5191151719163
185;"Castel Ivano                            ";6;2954;146,650717703349;7,58293838862559;1,25253893026405;5,26185689331268;21,5549915955308;45,9724465245048;27,2107049866517
186;"Predaia                                 ";3;6567;120,361560418649;9,94365768235115;3,57849855337293;30,6873608037133;21,6664007049143;28,3665554252728;19,2796830660996
187;"Ville d'Anaunia                         ";3;4936;162,371888726208;7,84035656401945;5,30794165316045;33,498518391165;19,0252733138482;26,0156352713923;21,4605730235945
188;"Telve                                   ";5;1906;169,924812030075;5,77124868835257;1,10178384050367;1,88230269379786;48,1283748741572;28,4908020378901;21,4985203941548
189;"Telve di Sopra                          ";5;591;184;3,72250423011844;0,676818950930626;0;69,2244224422442;19,4306930693069;11,3448844884488
190;"Tenna                                   ";6;988;169,166666666667;3,34008097165992;0,708502024291498;7,64154220215353;29,7933310177145;35,0208405696422;27,5442862104898
191;"Tenno                                   ";4;2038;114,984709480122;6,57507360157017;0,883218842001963;11,9738830131664;10,6896179581265;56,5238506367364;20,8126483919706
192;"Vallelaghi                              ";6;5034;119,678217821782;5,621771950735;0,893921334922527;12,2568275973025;21,1779532626329;36,6873583868503;29,8778607532144
193;"Terragnolo                              ";5;731;206,818181818182;3,41997264021888;0,136798905608755;0;48,4909456740443;28,7055667337357;22,80348759222
194;"Contà                                   ";7;1438;189,583333333333;7,78859527121001;5,63282336578581;6,65999555259062;12,8363353346676;50,6893484545252;29,8143206582166
195;"Terzolas                                ";3;622;157,142857142857;6,59163987138264;0,964630225080386;28,3889334987955;19,5707715891671;29,3452076793926;22,6950872326447
196;"Tesero                                  ";3;2925;122,661122661123;6,56410256410256;0,376068376068376;24,784466847679;22,8305183459522;28,0147981658149;24,3702166405539
197;"Ledro                                   ";3;5350;143,154034229829;7,25233644859813;0,355140186915888;31,9422074846044;13,8733617558819;34,0202115900837;20,16421916943
198;"Ledro                                   ";3;5350;143,154034229829;7,25233644859813;0,355140186915888;31,9422074846044;13,8733617558819;34,0202115900837;20,16421916943
199;"Tione di Trento                         ";1;3627;145,640074211503;12,6826578439482;0,110283981251723;18,0553396915106;10,4264688567055;20,8811962792888;50,636995172495
200;"Ton                                     ";7;1346;115,021459227468;6,83506686478455;3,64041604754829;5,67306913039955;41,5552313801767;30,5211119215496;22,2505875678742
201;"Primiero San Martino di Castrozza       ";4;5372;146,941323345818;5,4542069992554;0,595681310498883;8,86979565450619;10,1562965645933;51,3555024735112;29,6184053073894
202;"Torcegno                                ";3;698;159,550561797753;1,86246418338109;1,00286532951289;39,185520361991;24,7058823529412;17,3755656108597;18,7330316742081
203;"Trambileno                              ";5;1413;112,875536480687;3,89242745930644;0,353857041755131;22,7624084621644;57,9170056956875;12,8112286411717;6,5093572009764
204;"Primiero San Martino di Castrozza       ";4;5372;146,941323345818;5,4542069992554;0,595681310498883;8,86979565450619;10,1562965645933;51,3555024735112;29,6184053073894
